Date,Close,Volume,Open,High,Low
2019-10-23,50.936,56080900,50.9,51.228,50.27
2019-10-24,59.936,149096150,59.674,60.986,57.84
2019-10-25,65.626,150030450,59.544,66.0,59.222
2019-10-28,65.542,94351450,65.508,68.168,64.52
2019-10-29,63.244,63421350,63.998,64.86,62.95
2019-10-30,63.002,48209050,62.6,63.758,61.994
2019-10-31,62.984,25334780,62.62,63.8,62.6
2019-11-01,62.662,31919645,63.264,63.296,61.96
2019-11-04,63.494,43935200,62.96,64.388,61.852
2019-11-05,63.444,34717085,63.924,64.702,63.2236
2019-11-06,65.316,39704660,63.6,65.344,62.9
2019-11-07,67.108,72336750,65.828,68.3,65.604
2019-11-08,67.428,30371105,66.9,67.492,66.5
2019-11-11,69.018,49968445,68.79,69.838,68.4
2019-11-12,69.986,36796915,69.38,70.074,68.808
2019-11-13,69.222,42339315,71.0,71.266,69.036
2019-11-14,69.87,32358515,69.222,70.768,68.582
2019-11-15,70.434,24062815,70.128,70.56,69.672
2019-11-18,69.998,22042525,70.5834,70.63,69.22
2019-11-19,71.904,38680390,70.35,71.998,69.56
2019-11-20,70.444,33669825,72.0,72.24,69.914
2019-11-21,70.966,30550065,70.902,72.168,70.8008
2019-11-22,66.608,84353200,68.032,68.2,66.0
2019-11-25,67.268,61728850,68.864,68.914,66.892
2019-11-26,65.784,39781195,67.054,67.1,65.42
2019-11-27,66.258,27817295,66.224,66.786,65.714
2019-11-29,65.988,12328145,66.222,66.252,65.5
2019-12-02,66.974,30409930,65.88,67.2765,65.7374
2019-12-03,67.24,33067380,66.524,67.582,66.4372
2019-12-04,66.606,27681275,67.55,67.572,66.57
2019-12-05,66.074,18684880,66.566,66.8845,65.45
2019-12-06,67.178,38094685,67.0,67.772,66.954
2019-12-09,67.906,45201085,67.318,68.89,67.016
2019-12-10,69.768,44199755,67.992,70.146,67.862
2019-12-11,70.54,34595810,70.3753,71.438,70.218
2019-12-12,71.936,38881055,70.984,72.548,70.646
2019-12-13,71.678,32871405,72.21,73.042,70.928
2019-12-16,76.3,91104700,72.51,76.722,72.5
2019-12-17,75.798,42518875,75.798,77.1,75.18
2019-12-18,78.63,70681950,76.126,79.044,76.116
2019-12-19,80.808,90601550,79.464,81.37,79.3
2019-12-20,81.118,73926050,82.058,82.6,80.037
2019-12-23,83.844,66664100,82.356,84.402,82.0
2019-12-24,85.05,40273600,83.672,85.094,82.5375
2019-12-26,86.188,53241450,85.582,86.696,85.27
2019-12-27,86.076,49784135,87.0,87.062,85.222
2019-12-30,82.94,63006350,85.758,85.8,81.8518
2019-12-31,83.666,51462300,81.0,84.258,80.416
2020-01-02,86.052,47791930,84.9,86.1391,84.342
2020-01-03,88.602,88973500,88.1,90.8,87.384
2020-01-06,90.308,50787500,88.094,90.312,88.0
2020-01-07,93.812,91045700,92.28,94.326,90.671
2020-01-08,98.428,155996950,94.74,99.698,93.646
2020-01-09,96.268,142315950,99.42,99.76,94.574
2020-01-10,95.63,64884150,96.358,96.988,94.74
2020-01-13,104.972,133172750,98.7,105.126,98.4
2020-01-14,107.584,145306900,108.851,109.482,104.98
2020-01-15,103.7,86844150,105.952,107.568,103.3571
2020-01-16,102.698,108683250,98.75,102.892,98.434
2020-01-17,102.1,68145350,101.522,103.134,100.632
2020-01-21,109.44,89017350,106.05,109.716,105.682
2020-01-22,113.912,156845150,114.378,118.9,111.82
2020-01-23,114.44,98255200,112.85,116.4,111.1205
2020-01-24,112.964,71768000,114.126,114.772,110.852
2020-01-27,111.604,68040350,108.398,112.888,107.856
2020-01-28,113.38,58942450,113.698,115.362,111.616
2020-01-29,116.198,91083350,115.138,117.96,113.486
2020-01-30,128.162,145028400,126.484,130.176,123.6
2020-01-31,130.114,78596350,128.0,130.6,126.504
2020-02-03,156.0,236167500,134.738,157.228,134.704
2020-02-04,177.412,304693800,176.592,193.798,166.776
2020-02-05,146.94,242119200,164.652,169.196,140.8221
2020-02-06,149.792,199403750,139.984,159.166,137.4
2020-02-07,149.614,85317600,146.11,153.95,146.0
2020-02-10,154.256,123445800,160.0,163.998,150.48
2020-02-11,154.876,58487350,153.758,156.7012,151.6
2020-02-12,153.458,60112350,155.574,157.95,152.674
2020-02-13,160.8,131446750,148.368,163.6,147.0
2020-02-14,160.006,78468550,157.444,162.594,157.1
2020-02-18,171.68,83491850,168.32,172.0,166.472
2020-02-19,183.484,127114800,184.7,188.956,180.204
2020-02-20,179.882,88174450,182.39,182.4,171.988
2020-02-21,180.2,71697250,181.396,182.612,176.09
2020-02-24,166.758,75960800,167.8,172.7,164.44
2020-02-25,159.982,86452400,169.8,171.32,157.4
2020-02-26,155.76,70769200,156.5,162.662,155.222
2020-02-27,135.8,121385800,146.0,147.954,133.8
2020-02-28,133.598,122820850,125.94,138.104,122.304
2020-03-02,148.724,100974950,142.252,148.738,137.334
2020-03-03,149.102,128920000,161.0,161.396,143.2221
2020-03-04,149.9,75244900,152.7921,153.304,144.9469
2020-03-05,144.908,54263300,144.754,149.15,143.614
2020-03-06,140.696,63314600,138.0008,141.4,136.854
2020-03-09,121.6,85368700,121.078,132.5996,121.0
2020-03-10,129.066,77972200,131.886,133.6,121.6
2020-03-11,126.846,67067950,128.04,130.716,122.6
2020-03-12,112.11,94545250,116.178,118.9,109.25
2020-03-13,109.324,113201250,119.0,121.514,100.4
2020-03-16,89.014,102447300,93.8999,98.974,88.434
2020-03-17,86.04,119972900,88.002,94.37,79.2
2020-03-18,72.244,118930800,77.8,80.972,70.102
2020-03-19,85.528,150977300,74.9394,90.4,71.692
2020-03-20,85.506,141427500,87.64,95.4,85.158
2020-03-23,86.858,82272750,86.72,88.4,82.1
2020-03-24,101.0,114475850,95.46,102.738,94.8
2020-03-25,107.85,106113750,109.05,111.4,102.222
2020-03-26,105.632,87110400,109.478,112.0,102.45
2020-03-27,102.872,71887050,101.0,105.16,98.806
2020-03-30,100.426,59990350,102.052,103.3294,98.246
2020-03-31,104.8,88857450,100.25,108.592,99.4
2020-04-01,96.312,66765900,100.8,102.791,95.02
2020-04-02,90.894,99292150,96.206,98.852,89.28
2020-04-03,96.002,112810400,101.9,103.098,93.678
2020-04-06,103.248,74509200,102.24,104.2,99.592
2020-04-07,109.09,89598900,109.0,113.0,106.468
2020-04-08,109.768,63280100,110.84,111.4416,106.666
2020-04-09,114.6,68250000,112.418,115.0364,111.422
2020-04-13,130.19,112377100,118.032,130.4,116.106
2020-04-14,141.978,152882550,139.794,148.376,138.486
2020-04-15,145.966,117885000,148.4,150.626,142.0
2020-04-16,149.042,103289300,143.388,151.89,141.343
2020-04-17,150.778,65641150,154.456,154.99,149.532
2020-04-20,149.272,73731850,146.54,153.114,142.442
2020-04-21,137.344,101045450,146.024,150.666,134.758
2020-04-22,146.422,71124150,140.796,146.8,137.742
2020-04-23,141.126,66183500,145.52,146.8,140.626
2020-04-24,145.03,66188050,142.162,146.146,139.636
2020-04-27,159.75,103407200,147.522,159.898,147.0
2020-04-28,153.824,76109800,159.128,161.0,151.338
2020-04-29,160.102,81079900,158.034,160.64,156.632
2020-04-30,156.376,142359250,171.038,173.964,152.7
2020-05-01,140.264,162659050,151.0,154.554,136.608
2020-05-04,152.238,96185450,140.2,152.4,139.6
2020-05-05,153.642,84958300,157.958,159.784,152.436
2020-05-06,156.516,55616150,155.3,157.96,152.222
2020-05-07,156.008,57638450,155.442,159.28,154.47
2020-05-08,163.884,80650450,158.754,164.8,157.402
2020-05-11,162.258,82598000,158.102,164.8,157.0
2020-05-12,161.882,79534550,165.4,168.658,161.6
2020-05-13,158.192,95327450,164.166,165.2,152.66
2020-05-14,160.666,68410950,156.0,160.672,152.8
2020-05-15,159.834,52592150,158.07,161.0097,157.3104
2020-05-18,162.726,58490500,165.556,166.944,160.776
2020-05-19,161.602,48182610,163.034,164.414,161.216
2020-05-20,163.112,36546355,164.1,165.2,162.36
2020-05-21,165.52,61272900,163.2,166.5,159.2
2020-05-22,163.376,49937375,164.4348,166.356,162.4
2020-05-26,163.774,40448680,166.9,166.92,163.141
2020-05-27,164.046,57747650,164.172,165.542,157.0
2020-05-28,161.162,36378870,162.702,164.95,160.338
2020-05-29,167.0,59062450,161.75,167.0,160.842
2020-06-01,179.62,75426500,171.6,179.8,170.82
2020-06-02,176.312,67828000,178.94,181.732,174.2
2020-06-03,176.592,39747345,177.624,179.588,176.02
2020-06-04,172.876,44438565,177.976,179.15,171.688
2020-06-05,177.132,39059585,175.568,177.304,173.24
2020-06-08,189.984,70873650,183.8,190.0,181.832
2020-06-09,188.134,56940750,188.002,190.888,184.7862
2020-06-10,205.01,92817050,198.376,205.496,196.5
2020-06-11,194.568,79582400,198.04,203.792,194.4
2020-06-12,187.056,83816850,196.0,197.596,182.52
2020-06-15,198.18,78485900,183.558,199.768,181.7
2020-06-16,196.426,70255400,202.37,202.576,192.478
2020-06-17,198.358,49454000,197.542,201.0,196.5142
2020-06-18,200.792,48759680,200.6,203.84,198.8942
2020-06-19,200.18,43398745,202.556,203.194,198.268
2020-06-22,198.864,31811750,199.99,201.776,198.004
2020-06-23,200.356,31826355,199.776,202.4,198.802
2020-06-24,192.17,54797950,198.822,200.1769,190.6283
2020-06-25,197.196,46272745,190.854,197.196,187.43
2020-06-26,191.948,44274540,198.956,199.0,190.974
2020-06-29,201.87,45132020,193.802,202.0,189.704
2020-06-30,215.962,84592500,201.3,217.538,200.746
2020-07-01,223.926,66634500,216.6,227.066,216.1
2020-07-02,241.732,86250600,244.296,245.6,237.12
2020-07-06,274.316,102849300,255.338,275.558,253.2088
2020-07-07,277.972,107448300,281.002,285.9,267.342
2020-07-08,273.176,81556550,281.0,283.452,262.268
2020-07-09,278.856,58588000,279.398,281.712,270.256
2020-07-10,308.93,116687750,279.2,309.783,275.202
2020-07-13,299.412,194926800,331.8,358.998,294.222
2020-07-14,303.36,117090700,311.2,318.0,286.2
2020-07-15,309.202,81839150,308.6,310.0,291.4
2020-07-16,300.128,71503950,295.432,306.342,293.2
2020-07-17,300.168,46649860,302.69,307.502,298.0
2020-07-20,328.6,85606850,303.802,330.0,297.6
2020-07-21,313.672,80786400,327.986,335.0,311.6
2020-07-22,318.466,70805400,319.8,325.284,312.4
2020-07-23,302.614,121642500,335.79,337.8,296.154
2020-07-24,283.4,96983100,283.202,293.0,273.308
2020-07-27,307.92,80243350,287.0,309.588,282.6001
2020-07-28,295.298,79043500,300.8,312.94,294.884
2020-07-29,299.822,47134465,300.2,306.962,297.4
2020-07-30,297.498,38105195,297.6,302.648,294.2
2020-07-31,286.152,61234800,303.0,303.41,284.196
2020-08-03,297.0,44046730,289.84,301.962,288.8769
2020-08-04,297.4,42074950,299.002,305.482,292.4
2020-08-05,297.004,24890075,298.598,299.9677,293.662
2020-08-06,297.916,29961565,298.166,303.462,295.452
2020-08-07,290.542,44482100,299.9074,299.95,283.002
2020-08-10,283.714,37611320,289.6,291.5,277.168
2020-08-11,274.878,43129170,279.2,284.0,273.0
2020-08-12,310.952,109494150,294.0,317.0,287.0
2020-08-13,324.2,102126550,322.2,330.236,313.452
2020-08-14,330.142,62888050,332.998,333.76,325.328
2020-08-17,367.128,101211600,335.4,369.172,334.566
2020-08-18,377.418,82372450,379.798,384.78,369.022
2020-08-19,375.706,61026650,373.0,382.2,368.242
2020-08-20,400.366,103059000,372.136,404.398,371.412
2020-08-21,409.996,107447800,408.952,419.098,405.01
2020-08-24,402.84,100318100,425.255,425.8,385.504
2020-08-25,404.668,53294450,394.978,405.59,393.6
2020-08-26,430.634,71196900,412.0,433.2,410.7258
2020-08-27,447.75,118465200,436.092,459.12,428.5
2020-08-28,442.68,100405900,459.024,463.698,437.304
2020-08-31,498.32,118374400,444.61,500.14,440.11
2020-09-01,475.05,90119420,502.14,502.49,470.51
2020-09-02,447.37,96176130,478.99,479.04,405.1206
2020-09-03,407.0,87596090,407.23,431.8,402.0
2020-09-04,418.32,110321900,402.81,428.0,372.0201
2020-09-08,330.21,115465700,356.0,368.74,329.88
2020-09-09,366.28,79465770,356.6,369.0,341.51
2020-09-10,371.34,84930610,386.21,398.99,360.56
2020-09-11,372.72,60717460,381.94,382.5,360.5
2020-09-14,419.62,83020610,380.95,420.0,373.3
2020-09-15,449.76,97298230,436.56,461.94,430.7
2020-09-16,441.76,72546760,439.87,457.79,435.31
2020-09-17,423.43,76779160,415.6,437.79,408.0001
2020-09-18,442.15,86406820,447.94,451.0,428.8
2020-09-21,449.39,109476800,453.13,455.68,407.07
2020-09-22,424.23,79580800,429.6,437.76,417.6001
2020-09-23,380.36,95074180,405.16,412.15,375.8801
2020-09-24,387.79,96561060,363.8,399.5,351.3
2020-09-25,407.34,67208460,393.47,408.7323,391.3
2020-09-28,421.2,49719560,424.62,428.08,415.55
2020-09-29,419.07,50341400,416.0,428.5,411.6
2020-09-30,429.01,48145570,421.32,433.93,420.47
2020-10-01,448.16,50741450,440.76,448.88,434.42
2020-10-02,415.09,71430030,421.39,439.13,415.0
2020-10-05,425.68,44722790,423.35,433.64,419.33
2020-10-06,413.98,49146260,423.79,428.7799,406.05
2020-10-07,425.3,43127710,419.87,429.9,413.845
2020-10-08,425.92,40421120,438.44,439.0,425.3
2020-10-09,434.0,28925660,430.13,434.5899,426.4601
2020-10-12,442.3,38791130,442.0,448.74,438.58
2020-10-13,446.65,34463670,443.35,448.89,436.6
2020-10-14,461.3,48045390,449.78,465.9,447.35
2020-10-15,448.88,35672350,450.31,456.57,442.5
2020-10-16,439.67,32775880,454.44,455.9499,438.85
2020-10-19,430.83,36287840,446.24,447.0,428.87
2020-10-20,421.94,31656290,431.75,431.75,419.0501
2020-10-21,422.64,32370460,422.7,432.95,421.25
2020-10-22,425.79,39993190,441.92,445.23,424.51
2020-10-23,420.63,33716980,421.84,422.8859,407.3801
2020-10-26,420.28,28239160,411.63,425.76,410.0
2020-10-27,424.68,22686510,423.76,430.5,420.1
2020-10-28,406.02,25451410,416.48,418.6,406.0
2020-10-29,410.83,22655310,409.96,418.06,406.46
2020-10-30,388.04,42587640,406.8954,407.5915,379.11
2020-11-02,400.51,29021120,394.0,406.9799,392.3
2020-11-03,423.9,34351720,409.73,427.77,406.69
2020-11-04,420.98,32143060,430.62,435.4,417.1
2020-11-05,438.09,28414520,428.3,440.0,424.0001
2020-11-06,429.95,21706010,436.1,436.57,424.28
2020-11-09,421.26,34833030,439.5,452.5,421.0
2020-11-10,410.36,30284220,420.09,420.09,396.0301
2020-11-11,417.13,17357720,416.45,418.695,410.58
2020-11-12,411.76,19940500,415.05,423.0,409.52
2020-11-13,408.5,19830350,410.85,412.5319,401.66
2020-11-16,408.09,26838640,408.93,412.45,404.0868
2020-11-17,441.61,61188280,460.17,462.0,433.01
2020-11-18,486.64,78044020,448.35,496.0,443.5001
2020-11-19,499.27,62475350,492.0,508.6112,487.57
2020-11-20,489.61,32911920,497.99,502.5,489.06
2020-11-23,521.85,50260300,503.5,526.0,501.79
2020-11-24,555.38,53648490,540.4,559.99,526.2
2020-11-25,574.0,48930160,550.06,574.0,545.37
2020-11-27,585.76,37561080,581.16,598.78,578.45
2020-11-30,567.6,63003050,602.21,607.8,554.51
2020-12-01,584.76,40382830,597.59,597.85,572.05
2020-12-02,568.82,47775650,556.44,571.54,541.21
2020-12-03,593.38,42552000,590.02,598.97,582.43
2020-12-04,599.04,29401310,591.01,599.04,585.5
2020-12-07,641.76,56309710,604.9197,648.7856,603.05
2020-12-08,649.88,64265030,625.505,651.28,618.5
2020-12-09,604.48,71291190,653.69,654.32,588.0
2020-12-10,627.07,67083150,574.37,627.75,566.34
2020-12-11,609.99,46474970,615.01,624.0,596.8
2020-12-14,639.83,52040650,619.0,642.7499,610.2001
2020-12-15,633.25,45223560,643.28,646.9,623.8
2020-12-16,622.77,42095810,628.23,632.5,605.0
2020-12-17,655.9,56270140,628.19,658.82,619.5
2020-12-18,695.0,222126200,668.9,695.0,628.54
2020-12-21,649.86,58045260,666.24,668.5,646.07
2020-12-22,640.34,51861640,648.0,649.88,614.23
2020-12-23,645.98,33172970,632.2,651.4999,622.5701
2020-12-24,661.77,22865570,642.99,666.09,641.0
2020-12-28,663.69,32278560,674.51,681.4,660.8
2020-12-29,665.99,22910810,661.0,669.9,655.0
2020-12-30,694.78,42846020,672.0,696.6,668.3603
2020-12-31,705.67,49649930,699.99,718.72,691.12
2021-01-04,729.77,48638190,719.46,744.4899,717.1895
2021-01-05,735.11,32245170,723.66,740.84,719.2
2021-01-06,755.98,44699970,758.49,774.0,749.1
2021-01-07,816.04,51498950,777.63,816.99,775.2
2021-01-08,880.02,75055530,856.0,884.49,838.39
2021-01-11,811.19,59554150,849.4,854.43,803.6222
2021-01-12,849.44,46270720,831.0,868.0,827.34
2021-01-13,854.41,33312500,852.76,860.47,832.0
2021-01-14,845.0,31266330,843.39,863.0,838.75
2021-01-15,826.16,38777600,852.0,859.9,819.1
2021-01-19,844.55,25366980,837.8,850.0,833.0
2021-01-20,850.45,25665880,858.74,859.5,837.28
2021-01-21,844.99,20598130,855.0,855.7199,841.4201
2021-01-22,846.64,20066500,834.31,848.0,828.62
2021-01-25,880.8,41173400,855.0,900.4,838.8201
2021-01-26,883.09,23131600,891.38,895.9,871.6
2021-01-27,864.16,27333960,870.35,891.5,858.66
2021-01-28,835.43,26378050,820.0,848.0,801.0
2021-01-29,793.53,34990750,830.0,842.41,780.1
2021-02-01,839.81,25391390,814.29,842.0,795.5601
2021-02-02,872.79,24346210,844.68,880.5,842.2006
2021-02-03,854.69,18343510,877.02,878.08,853.0646
2021-02-04,849.99,15812660,855.0,856.5,833.42
2021-02-05,852.23,18566640,845.0,864.77,838.97
2021-02-08,863.42,20161720,869.67,877.77,854.75
2021-02-09,849.46,15157650,855.12,859.8,841.75
2021-02-10,804.82,36216090,843.635,844.82,800.02
2021-02-11,811.66,21622750,812.44,829.8799,801.725
2021-02-12,816.12,23768310,801.26,817.33,785.3306
2021-02-16,796.22,19802320,818.0,821.0,792.44
2021-02-17,798.15,26078900,779.09,799.84,762.01
2021-02-18,787.38,17957060,780.9,794.69,776.27
2021-02-19,781.3,18958260,795.0,796.7899,777.37
2021-02-22,714.5,37269720,762.64,768.5,710.2
2021-02-23,698.84,66606880,662.13,713.6099,619.0
2021-02-24,742.02,36766950,711.85,745.0,694.17
2021-02-25,682.22,39023860,726.15,737.2066,670.58
2021-02-26,675.5,41089170,700.0,706.7,659.51
2021-03-01,718.43,27136240,690.11,872.0,685.05
2021-03-02,686.44,23732160,718.28,721.11,685.0
2021-03-03,653.2,30207960,687.99,700.7,651.705
2021-03-04,621.44,65919530,655.8,873.94,600.0
2021-03-05,597.95,89396460,626.06,627.8419,539.49
2021-03-08,563.0,51786960,600.55,620.125,558.79
2021-03-09,673.58,67523330,608.18,678.09,595.21
2021-03-10,668.06,60605670,700.3,717.85,655.06
2021-03-11,699.6,36253890,699.4,702.5,677.18
2021-03-12,693.73,33583840,670.0,694.88,666.1394
2021-03-15,707.94,29423480,694.09,713.18,684.04
2021-03-16,676.88,32195670,703.35,707.92,671.0
2021-03-17,701.81,40372450,656.87,703.73,651.01
2021-03-18,653.16,33369020,684.29,689.23,652.0
2021-03-19,654.87,42893980,646.6,657.23,624.6201
2021-03-22,670.0,39512220,684.59,699.62,668.75
2021-03-23,662.16,30491870,675.77,677.8,657.51
2021-03-24,630.27,33795170,667.91,668.02,630.11
2021-03-25,640.39,39224850,613.0,645.5,609.5
2021-03-26,618.71,33852830,641.87,643.82,599.89
2021-03-29,611.29,28636990,615.64,616.48,596.02
2021-03-30,635.62,39432360,601.75,637.66,591.01
2021-03-31,667.93,33337290,646.62,672.0,641.11
2021-04-01,661.75,35298380,688.37,692.4203,659.42
2021-04-05,691.05,41842770,707.71,708.16,684.7
2021-04-06,691.62,28271840,690.3,696.55,681.37
2021-04-07,670.97,26309430,687.0,691.38,667.84
2021-04-08,683.8,23924330,677.38,689.5499,671.645
2021-04-09,677.02,21437090,677.77,680.97,669.43
2021-04-12,701.98,29135670,685.7,704.8,682.09
2021-04-13,762.32,44652810,712.7,763.0,710.66
2021-04-14,732.23,49017430,770.7,780.79,728.03
2021-04-15,738.85,27848900,743.1,743.69,721.31
2021-04-16,739.78,27979530,728.65,749.41,724.6
2021-04-19,714.63,39686230,719.6,725.4,691.8001
2021-04-20,718.99,35609040,717.42,737.25,710.685
2021-04-21,744.12,31215510,704.77,744.84,698.0
2021-04-22,719.69,35590260,741.5,753.77,718.04
2021-04-23,729.4,28413890,719.8,737.36,715.46
2021-04-26,738.2,31038500,741.0,749.3,732.6053
2021-04-27,704.74,29437000,717.96,724.0,703.3501
2021-04-28,694.4,22271050,696.41,708.5,693.6
2021-04-29,677.0,28845450,699.51,702.25,668.5002
2021-04-30,709.44,40758720,667.59,715.47,666.14
2021-05-03,684.9,27043140,703.8,706.0,680.5
2021-05-04,673.6,29739320,678.94,683.4464,657.701
2021-05-05,670.94,21901890,681.06,685.2955,667.34
2021-05-06,663.54,27784620,680.76,681.02,650.0
2021-05-07,672.37,23469170,665.8,690.0,660.22
2021-05-10,629.04,31392420,664.9,665.05,627.6101
2021-05-11,617.2,46503900,599.24,627.0999,595.6
2021-05-12,589.89,33823650,602.49,620.41,586.765
2021-05-13,571.69,44184920,601.545,606.4599,559.65
2021-05-14,589.74,33370860,583.41,592.87,570.46
2021-05-17,576.83,32247800,575.553,589.73,561.2
2021-05-18,577.87,36830570,568.0,596.25,563.38
2021-05-19,563.46,39578400,552.55,566.21,546.98
2021-05-20,586.78,30821120,575.0,588.85,571.07
2021-05-21,580.88,26030600,596.11,596.68,580.0
2021-05-24,606.44,34558090,581.6,614.48,573.65
2021-05-25,604.69,28005930,607.31,613.99,595.71
2021-05-26,619.13,28639310,607.56,626.17,601.5
2021-05-27,630.85,26370590,620.24,631.13,616.21
2021-05-28,625.22,22737040,628.5,635.59,622.38
2021-06-01,623.9,18084890,627.8,633.8,620.55
2021-06-02,605.12,23302780,620.13,623.36,599.14
2021-06-03,572.84,30111890,601.8,604.55,571.22
2021-06-04,599.05,24036900,579.71,600.61,577.2
2021-06-07,605.13,22543680,591.825,610.0,582.88
2021-06-08,603.59,26053410,623.01,623.09,595.5
2021-06-09,598.78,16584570,602.17,611.79,597.6301
